"Municipality ID","Municipality","Sector ID","Sector","Total Income","digitos","State ID","State"
20504,"Nuevo Zoquiápam","31-33","Industrias Manufactureras",0.6840000152587891,5,20,"Oaxaca"
20505,"Santo Domingo Ingenio","31-33","Industrias Manufactureras",98.01200103759766,5,20,"Oaxaca"
20506,"Santo Domingo Albarradas","31-33","Industrias Manufactureras",4.267000198364258,5,20,"Oaxaca"
20507,"Santo Domingo Armenta","31-33","Industrias Manufactureras",9.609000205993652,5,20,"Oaxaca"
20508,"Santo Domingo Chihuitán","31-33","Industrias Manufactureras",4.304999828338623,5,20,"Oaxaca"
20509,"Santo Domingo de Morelos","31-33","Industrias Manufactureras",6.982999801635742,5,20,"Oaxaca"
20510,"Santo Domingo Ixcatlán","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20511,"Santo Domingo Nuxaá","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20512,"Santo Domingo Ozolotepec","31-33","Industrias Manufactureras",0.13199999928474426,5,20,"Oaxaca"
20513,"Santo Domingo Petapa","31-33","Industrias Manufactureras",13.64799976348877,5,20,"Oaxaca"
20514,"Santo Domingo Roayaga","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20515,"Santo Domingo Tehuantepec","31-33","Industrias Manufactureras",173.42100524902344,5,20,"Oaxaca"
20516,"Santo Domingo Teojomulco","31-33","Industrias Manufactureras",2.5399999618530273,5,20,"Oaxaca"
20517,"Santo Domingo Tepuxtepec","31-33","Industrias Manufactureras",2.131999969482422,5,20,"Oaxaca"
20518,"Santo Domingo Tlatayápam","31-33","Industrias Manufactureras",1.2960000038146973,5,20,"Oaxaca"
20519,"Santo Domingo Tomaltepec","31-33","Industrias Manufactureras",27.94499969482422,5,20,"Oaxaca"
20520,"Santo Domingo Tonalá","31-33","Industrias Manufactureras",9.119999885559082,5,20,"Oaxaca"
20521,"Santo Domingo Tonaltepec","31-33","Industrias Manufactureras",0.13500000536441803,5,20,"Oaxaca"
20522,"Santo Domingo Xagacía","31-33","Industrias Manufactureras",2.7119998931884766,5,20,"Oaxaca"
20523,"Santo Domingo Yanhuitlán","31-33","Industrias Manufactureras",2.6700000762939453,5,20,"Oaxaca"
20524,"Santo Domingo Yodohino","31-33","Industrias Manufactureras",2.9240000247955322,5,20,"Oaxaca"
20525,"Santo Domingo Zanatepec","31-33","Industrias Manufactureras",64.13700103759766,5,20,"Oaxaca"
20526,"Santos Reyes Nopala","31-33","Industrias Manufactureras",24.784000396728516,5,20,"Oaxaca"
20527,"Santos Reyes Pápalo","31-33","Industrias Manufactureras",0.6399999856948853,5,20,"Oaxaca"
20528,"Santos Reyes Tepejillo","31-33","Industrias Manufactureras",3.8350000381469727,5,20,"Oaxaca"
20529,"Santos Reyes Yucuná","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20530,"Santo Tomás Jalieza","31-33","Industrias Manufactureras",14.059000015258789,5,20,"Oaxaca"
20531,"Santo Tomás Mazaltepec","31-33","Industrias Manufactureras",27.507999420166016,5,20,"Oaxaca"
20533,"Santo Tomás Tamazulapan","31-33","Industrias Manufactureras",56.59000015258789,5,20,"Oaxaca"
20534,"San Vicente Coatlán","31-33","Industrias Manufactureras",7.6579999923706055,5,20,"Oaxaca"
20535,"San Vicente Lachixío","31-33","Industrias Manufactureras",1.2100000381469727,5,20,"Oaxaca"
20536,"San Vicente Nuñú","31-33","Industrias Manufactureras",0.3400000035762787,5,20,"Oaxaca"
20537,"Silacayoápam","31-33","Industrias Manufactureras",7.421000003814697,5,20,"Oaxaca"
20538,"Sitio de Xitlapehua","31-33","Industrias Manufactureras",0.781000018119812,5,20,"Oaxaca"
20539,"Soledad Etla","31-33","Industrias Manufactureras",14.498000144958496,5,20,"Oaxaca"
20540,"Villa de Tamazulápam del Progreso","31-33","Industrias Manufactureras",21.339000701904297,5,20,"Oaxaca"
20541,"Tanetze de Zaragoza","31-33","Industrias Manufactureras",1.24399995803833,5,20,"Oaxaca"
20542,"Taniche","31-33","Industrias Manufactureras",0.800000011920929,5,20,"Oaxaca"
20543,"Tataltepec de Valdés","31-33","Industrias Manufactureras",5.618000030517578,5,20,"Oaxaca"
20544,"Teococuilco de Marcos Pérez","31-33","Industrias Manufactureras",1.378000020980835,5,20,"Oaxaca"
20545,"Teotitlán de Flores Magón","31-33","Industrias Manufactureras",18.812000274658203,5,20,"Oaxaca"
20546,"Teotitlán del Valle","31-33","Industrias Manufactureras",59.284000396728516,5,20,"Oaxaca"
20547,"Teotongo","31-33","Industrias Manufactureras",1.9359999895095825,5,20,"Oaxaca"
20548,"Tepelmeme Villa de Morelos","31-33","Industrias Manufactureras",4.854000091552734,5,20,"Oaxaca"
20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca","31-33","Industrias Manufactureras",12.795999526977539,5,20,"Oaxaca"
20550,"San Jerónimo Tlacochahuaya","31-33","Industrias Manufactureras",32.36600112915039,5,20,"Oaxaca"
20551,"Tlacolula de Matamoros","31-33","Industrias Manufactureras",138.11399841308594,5,20,"Oaxaca"
20552,"Tlacotepec Plumas","31-33","Industrias Manufactureras",2.010999917984009,5,20,"Oaxaca"
20553,"Tlalixtac de Cabrera","31-33","Industrias Manufactureras",326.24200439453125,5,20,"Oaxaca"
20554,"Totontepec Villa de Morelos","31-33","Industrias Manufactureras",3.118000030517578,5,20,"Oaxaca"
20555,"Trinidad Zaachila","31-33","Industrias Manufactureras",3.003999948501587,5,20,"Oaxaca"
20556,"La Trinidad Vista Hermosa","31-33","Industrias Manufactureras",,5,20,"Oaxaca"
20557,"Unión Hidalgo","31-33","Industrias Manufactureras",43.22700119018555,5,20,"Oaxaca"
20558,"Valerio Trujano","31-33","Industrias Manufactureras",0.27799999713897705,5,20,"Oaxaca"
20559,"San Juan Bautista Valle Nacional","31-33","Industrias Manufactureras",10.680999755859375,5,20,"Oaxaca"
20560,"Villa Díaz Ordaz","31-33","Industrias Manufactureras",24.062000274658203,5,20,"Oaxaca"
20561,"Yaxe","31-33","Industrias Manufactureras",11.460000038146973,5,20,"Oaxaca"
20562,"Magdalena Yodocono de Porfirio Díaz","31-33","Industrias Manufactureras",9.22599983215332,5,20,"Oaxaca"
20563,"Yogana","31-33","Industrias Manufactureras",37.560001373291016,5,20,"Oaxaca"
20564,"Yutanduchi de Guerrero","31-33","Industrias Manufactureras",9.024999618530273,5,20,"Oaxaca"
20565,"Villa de Zaachila","31-33","Industrias Manufactureras",117.87100219726562,5,20,"Oaxaca"
20566,"San Mateo Yucutindoo","31-33","Industrias Manufactureras",0.33000001311302185,5,20,"Oaxaca"
20567,"Zapotitlán Lagunas","31-33","Industrias Manufactureras",2.26200008392334,5,20,"Oaxaca"
20568,"Zapotitlán Palmas","31-33","Industrias Manufactureras",14.430999755859375,5,20,"Oaxaca"
20569,"Santa Inés de Zaragoza","31-33","Industrias Manufactureras",0.08900000154972076,5,20,"Oaxaca"
20570,"Zimatlán de Álvarez","31-33","Industrias Manufactureras",42.7239990234375,5,20,"Oaxaca"
21001,"Acajete","31-33","Industrias Manufactureras",803.489990234375,5,21,"Puebla"
21002,"Acateno","31-33","Industrias Manufactureras",12.126999855041504,5,21,"Puebla"
21003,"Acatlán","31-33","Industrias Manufactureras",99.46700286865234,5,21,"Puebla"
21004,"Acatzingo","31-33","Industrias Manufactureras",253.6060028076172,5,21,"Puebla"
21005,"Acteopan","31-33","Industrias Manufactureras",32.2760009765625,5,21,"Puebla"
21006,"Ahuacatlán","31-33","Industrias Manufactureras",10.204000473022461,5,21,"Puebla"
21007,"Ahuatlán","31-33","Industrias Manufactureras",1.440000057220459,5,21,"Puebla"
21008,"Ahuazotepec","31-33","Industrias Manufactureras",8.029000282287598,5,21,"Puebla"
21009,"Ahuehuetitla","31-33","Industrias Manufactureras",2.4140000343322754,5,21,"Puebla"
21010,"Ajalpan","31-33","Industrias Manufactureras",890.7869873046875,5,21,"Puebla"
21011,"Albino Zertuche","31-33","Industrias Manufactureras",4.934000015258789,5,21,"Puebla"
21012,"Aljojuca","31-33","Industrias Manufactureras",5.265999794006348,5,21,"Puebla"
21013,"Altepexi","31-33","Industrias Manufactureras",293.8330078125,5,21,"Puebla"
21014,"Amixtlán","31-33","Industrias Manufactureras",2.50600004196167,5,21,"Puebla"
21015,"Amozoc","31-33","Industrias Manufactureras",13490.9140625,5,21,"Puebla"
21016,"Aquixtla","31-33","Industrias Manufactureras",12.348999977111816,5,21,"Puebla"
21017,"Atempan","31-33","Industrias Manufactureras",57.96799850463867,5,21,"Puebla"
21018,"Atexcal","31-33","Industrias Manufactureras",1.5789999961853027,5,21,"Puebla"
21019,"Atlixco","31-33","Industrias Manufactureras",1675.133056640625,5,21,"Puebla"
21020,"Atoyatempan","31-33","Industrias Manufactureras",69.64299774169922,5,21,"Puebla"
21021,"Atzala","31-33","Industrias Manufactureras",1.8559999465942383,5,21,"Puebla"
21022,"Atzitzihuacán","31-33","Industrias Manufactureras",14.07800006866455,5,21,"Puebla"
21023,"Atzitzintla","31-33","Industrias Manufactureras",9.793999671936035,5,21,"Puebla"
21024,"Axutla","31-33","Industrias Manufactureras",0.6430000066757202,5,21,"Puebla"
21025,"Ayotoxco de Guerrero","31-33","Industrias Manufactureras",10.15999984741211,5,21,"Puebla"
21026,"Calpan","31-33","Industrias Manufactureras",17.025999069213867,5,21,"Puebla"
21027,"Caltepec","31-33","Industrias Manufactureras",1.5800000429153442,5,21,"Puebla"
21028,"Camocuautla","31-33","Industrias Manufactureras",0.5609999895095825,5,21,"Puebla"
21029,"Caxhuacan","31-33","Industrias Manufactureras",4.494999885559082,5,21,"Puebla"
21030,"Coatepec","31-33","Industrias Manufactureras",0.1720000058412552,5,21,"Puebla"
21031,"Coatzingo","31-33","Industrias Manufactureras",4.822999954223633,5,21,"Puebla"
21032,"Cohetzala","31-33","Industrias Manufactureras",2.134999990463257,5,21,"Puebla"
21033,"Cohuecan","31-33","Industrias Manufactureras",29.804000854492188,5,21,"Puebla"
21034,"Coronango","31-33","Industrias Manufactureras",1091.6180419921875,5,21,"Puebla"
21035,"Coxcatlán","31-33","Industrias Manufactureras",187.9239959716797,5,21,"Puebla"
21036,"Coyomeapan","31-33","Industrias Manufactureras",1.965999960899353,5,21,"Puebla"
21037,"Coyotepec","31-33","Industrias Manufactureras",1.194000005722046,5,21,"Puebla"
21038,"Cuapiaxtla de Madero","31-33","Industrias Manufactureras",145.81100463867188,5,21,"Puebla"
21039,"Cuautempan","31-33","Industrias Manufactureras",4.339000225067139,5,21,"Puebla"
21040,"Cuautinchán","31-33","Industrias Manufactureras",5.752999782562256,5,21,"Puebla"
21041,"Cuautlancingo","31-33","Industrias Manufactureras",231847.15625,5,21,"Puebla"
21042,"Cuayuca de Andrade","31-33","Industrias Manufactureras",4.442999839782715,5,21,"Puebla"
21043,"Cuetzalan del Progreso","31-33","Industrias Manufactureras",38.74700164794922,5,21,"Puebla"
21044,"Cuyoaco","31-33","Industrias Manufactureras",25.746000289916992,5,21,"Puebla"
21045,"Chalchicomula de Sesma","31-33","Industrias Manufactureras",382.9549865722656,5,21,"Puebla"
21046,"Chapulco","31-33","Industrias Manufactureras",55.047000885009766,5,21,"Puebla"
21047,"Chiautla","31-33","Industrias Manufactureras",36.14699935913086,5,21,"Puebla"
21048,"Chiautzingo","31-33","Industrias Manufactureras",29.538000106811523,5,21,"Puebla"
21049,"Chiconcuautla","31-33","Industrias Manufactureras",2.75600004196167,5,21,"Puebla"
21050,"Chichiquila","31-33","Industrias Manufactureras",2.2939999103546143,5,21,"Puebla"
21051,"Chietla","31-33","Industrias Manufactureras",2407.60693359375,5,21,"Puebla"
21052,"Chigmecatitlán","31-33","Industrias Manufactureras",12.449000358581543,5,21,"Puebla"
21053,"Chignahuapan","31-33","Industrias Manufactureras",361.34600830078125,5,21,"Puebla"
21054,"Chignautla","31-33","Industrias Manufactureras",310.8529968261719,5,21,"Puebla"
21055,"Chila","31-33","Industrias Manufactureras",6.473999977111816,5,21,"Puebla"
21056,"Chila de la Sal","31-33","Industrias Manufactureras",0.6039999723434448,5,21,"Puebla"
21057,"Honey","31-33","Industrias Manufactureras",5.458000183105469,5,21,"Puebla"
21058,"Chilchotla","31-33","Industrias Manufactureras",17.658000946044922,5,21,"Puebla"
21059,"Chinantla","31-33","Industrias Manufactureras",4.390999794006348,5,21,"Puebla"
21060,"Domingo Arenas","31-33","Industrias Manufactureras",6.626999855041504,5,21,"Puebla"
21061,"Eloxochitlán","31-33","Industrias Manufactureras",2.240999937057495,5,21,"Puebla"
21062,"Epatlán","31-33","Industrias Manufactureras",4.544000148773193,5,21,"Puebla"
21063,"Esperanza","31-33","Industrias Manufactureras",50.95399856567383,5,21,"Puebla"
21064,"Francisco Z. Mena","31-33","Industrias Manufactureras",14.730999946594238,5,21,"Puebla"
21065,"General Felipe Ángeles","31-33","Industrias Manufactureras",16.677000045776367,5,21,"Puebla"
21066,"Guadalupe","31-33","Industrias Manufactureras",5.114999771118164,5,21,"Puebla"
21067,"Guadalupe Victoria","31-33","Industrias Manufactureras",65.97899627685547,5,21,"Puebla"
21068,"Hermenegildo Galeana","31-33","Industrias Manufactureras",2.687000036239624,5,21,"Puebla"
21069,"Huaquechula","31-33","Industrias Manufactureras",21.395000457763672,5,21,"Puebla"
21070,"Huatlatlauca","31-33","Industrias Manufactureras",5.783999919891357,5,21,"Puebla"
21071,"Huauchinango","31-33","Industrias Manufactureras",164.15199279785156,5,21,"Puebla"
21072,"Huehuetla","31-33","Industrias Manufactureras",9.144000053405762,5,21,"Puebla"
21073,"Huehuetlán el Chico","31-33","Industrias Manufactureras",12.805000305175781,5,21,"Puebla"
21074,"Huejotzingo","31-33","Industrias Manufactureras",41388.1015625,5,21,"Puebla"
21075,"Hueyapan","31-33","Industrias Manufactureras",22.770000457763672,5,21,"Puebla"
21076,"Hueytamalco","31-33","Industrias Manufactureras",59.946998596191406,5,21,"Puebla"
21077,"Hueytlalpan","31-33","Industrias Manufactureras",1.4149999618530273,5,21,"Puebla"
21078,"Huitzilan de Serdán","31-33","Industrias Manufactureras",7.938000202178955,5,21,"Puebla"
21079,"Huitziltepec","31-33","Industrias Manufactureras",16.70599937438965,5,21,"Puebla"
21080,"Atlequizayan","31-33","Industrias Manufactureras",0.9739999771118164,5,21,"Puebla"
21081,"Ixcamilpa de Guerrero","31-33","Industrias Manufactureras",2.9110000133514404,5,21,"Puebla"
21082,"Ixcaquixtla","31-33","Industrias Manufactureras",12.657999992370605,5,21,"Puebla"
21083,"Ixtacamaxtitlán","31-33","Industrias Manufactureras",20.7450008392334,5,21,"Puebla"
21084,"Ixtepec","31-33","Industrias Manufactureras",13.321000099182129,5,21,"Puebla"
21085,"Izúcar de Matamoros","31-33","Industrias Manufactureras",385.0480041503906,5,21,"Puebla"
21086,"Jalpan","31-33","Industrias Manufactureras",0.12200000137090683,5,21,"Puebla"
21087,"Jolalpan","31-33","Industrias Manufactureras",36.492000579833984,5,21,"Puebla"
21088,"Jonotla","31-33","Industrias Manufactureras",4.296999931335449,5,21,"Puebla"
21089,"Jopala","31-33","Industrias Manufactureras",10.89900016784668,5,21,"Puebla"
21090,"Juan C. Bonilla","31-33","Industrias Manufactureras",671.2860107421875,5,21,"Puebla"
21091,"Juan Galindo","31-33","Industrias Manufactureras",20.655000686645508,5,21,"Puebla"
21092,"Juan N. Méndez","31-33","Industrias Manufactureras",6.570000171661377,5,21,"Puebla"
21093,"Lafragua","31-33","Industrias Manufactureras",,5,21,"Puebla"
21094,"Libres","31-33","Industrias Manufactureras",97.11100006103516,5,21,"Puebla"
21095,"La Magdalena Tlatlauquitepec","31-33","Industrias Manufactureras",9.8149995803833,5,21,"Puebla"
21096,"Mazapiltepec de Juárez","31-33","Industrias Manufactureras",2.565000057220459,5,21,"Puebla"
21097,"Mixtla","31-33","Industrias Manufactureras",2.325000047683716,5,21,"Puebla"
21098,"Molcaxac","31-33","Industrias Manufactureras",5.392000198364258,5,21,"Puebla"
21099,"Cañada Morelos","31-33","Industrias Manufactureras",16.673999786376953,5,21,"Puebla"
21100,"Naupan","31-33","Industrias Manufactureras",5.241000175476074,5,21,"Puebla"
21101,"Nauzontla","31-33","Industrias Manufactureras",1.621000051498413,5,21,"Puebla"
21102,"Nealtican","31-33","Industrias Manufactureras",219.68800354003906,5,21,"Puebla"
21103,"Nicolás Bravo","31-33","Industrias Manufactureras",42.6619987487793,5,21,"Puebla"
21104,"Nopalucan","31-33","Industrias Manufactureras",7479.80419921875,5,21,"Puebla"
21105,"Ocotepec","31-33","Industrias Manufactureras",3.8929998874664307,5,21,"Puebla"
21106,"Ocoyucan","31-33","Industrias Manufactureras",168.87899780273438,5,21,"Puebla"
21107,"Olintla","31-33","Industrias Manufactureras",3.812999963760376,5,21,"Puebla"
21108,"Oriental","31-33","Industrias Manufactureras",32.17900085449219,5,21,"Puebla"
21109,"Pahuatlán","31-33","Industrias Manufactureras",50.4370002746582,5,21,"Puebla"
21110,"Palmar de Bravo","31-33","Industrias Manufactureras",5379.61083984375,5,21,"Puebla"
21111,"Pantepec","31-33","Industrias Manufactureras",11.746999740600586,5,21,"Puebla"
21112,"Petlalcingo","31-33","Industrias Manufactureras",29.08799934387207,5,21,"Puebla"
21113,"Piaxtla","31-33","Industrias Manufactureras",4.800000190734863,5,21,"Puebla"
21114,"Puebla","31-33","Industrias Manufactureras",107109.2421875,5,21,"Puebla"
21115,"Quecholac","31-33","Industrias Manufactureras",604.4660034179688,5,21,"Puebla"
21116,"Quimixtlán","31-33","Industrias Manufactureras",2.055999994277954,5,21,"Puebla"
21117,"Rafael Lara Grajales","31-33","Industrias Manufactureras",2136.638916015625,5,21,"Puebla"
21118,"Los Reyes de Juárez","31-33","Industrias Manufactureras",58.15800094604492,5,21,"Puebla"
21119,"San Andrés Cholula","31-33","Industrias Manufactureras",4379.98486328125,5,21,"Puebla"
21120,"San Antonio Cañada","31-33","Industrias Manufactureras",1.1729999780654907,5,21,"Puebla"
21121,"San Diego la Mesa Tochimiltzingo","31-33","Industrias Manufactureras",2.0309998989105225,5,21,"Puebla"
21122,"San Felipe Teotlalcingo","31-33","Industrias Manufactureras",7.863999843597412,5,21,"Puebla"
21123,"San Felipe Tepatlán","31-33","Industrias Manufactureras",,5,21,"Puebla"
21124,"San Gabriel Chilac","31-33","Industrias Manufactureras",172.86099243164062,5,21,"Puebla"
21125,"San Gregorio Atzompa","31-33","Industrias Manufactureras",1657.8299560546875,5,21,"Puebla"
21126,"San Jerónimo Tecuanipan","31-33","Industrias Manufactureras",2.6600000858306885,5,21,"Puebla"
21127,"San Jerónimo Xayacatlán","31-33","Industrias Manufactureras",2.7339999675750732,5,21,"Puebla"
21128,"San José Chiapa","31-33","Industrias Manufactureras",122985.3203125,5,21,"Puebla"
21129,"San José Miahuatlán","31-33","Industrias Manufactureras",47.8120002746582,5,21,"Puebla"
21130,"San Juan Atenco","31-33","Industrias Manufactureras",2.0829999446868896,5,21,"Puebla"
21131,"San Juan Atzompa","31-33","Industrias Manufactureras",7.060999870300293,5,21,"Puebla"
21132,"San Martín Texmelucan","31-33","Industrias Manufactureras",12244.2431640625,5,21,"Puebla"
21133,"San Martín Totoltepec","31-33","Industrias Manufactureras",1.1859999895095825,5,21,"Puebla"
21134,"San Matías Tlalancaleca","31-33","Industrias Manufactureras",118.4229965209961,5,21,"Puebla"
21135,"San Miguel Ixitlán","31-33","Industrias Manufactureras",2.8369998931884766,5,21,"Puebla"
21136,"San Miguel Xoxtla","31-33","Industrias Manufactureras",14451.1474609375,5,21,"Puebla"
