"CVE_GEOEST","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"010010322","","","","","R","Aguascalientes","Aguascalientes"
"010010323","","","","","R","Aguascalientes","Aguascalientes"
"010010324","","","","","R","Aguascalientes","Aguascalientes"
"010010325","","","","","R","Aguascalientes","Aguascalientes"
"010010326","","","","","R","Aguascalientes","Aguascalientes"
"010010418","","","","","R","Aguascalientes","Aguascalientes"
"010010419","","","","","R","Aguascalientes","Aguascalientes"
"010010439","","","","","R","Aguascalientes","Aguascalientes"
"010010442","","","","","R","Aguascalientes","Aguascalientes"
"010010443","","","","","R","Aguascalientes","Aguascalientes"
"010010472","","","","","R","Aguascalientes","Aguascalientes"
"010010473","","","","","R","Aguascalientes","Aguascalientes"
"010010474","","","","","R","Aguascalientes","Aguascalientes"
"010010553","","","","F13D19","R","Aguascalientes","Aguascalientes"
"010010560","","","","","R","Aguascalientes","Aguascalientes"
"010010562","","","","","R","Aguascalientes","Aguascalientes"
"010010563","","","","","R","Aguascalientes","Aguascalientes"
"010010564","","","","","R","Aguascalientes","Aguascalientes"
"010010568","","","","","R","Aguascalientes","Aguascalientes"
"010010669","","","","","R","Aguascalientes","Aguascalientes"
"010010673","","","","","R","Aguascalientes","Aguascalientes"
"010010674","","","","","R","Aguascalientes","Aguascalientes"
"010010675","","","","","R","Aguascalientes","Aguascalientes"
"010010679","","","","","R","Aguascalientes","Aguascalientes"
"010010680","","","","","R","Aguascalientes","Aguascalientes"
"010010745","","","","","R","Aguascalientes","Aguascalientes"
"010010746","","","","","R","Aguascalientes","Aguascalientes"
"010010748","","","","","R","Aguascalientes","Aguascalientes"
"010010749","","","","","R","Aguascalientes","Aguascalientes"
"010010873","","","","","R","Aguascalientes","Aguascalientes"
"010030063","","","","","R","Aguascalientes","Calvillo"
"010030068","","","","","R","Aguascalientes","Calvillo"
"010030082","","","","","R","Aguascalientes","Calvillo"
"010030099","","","","F13D17","R","Aguascalientes","Calvillo"
"010030102","","","","","R","Aguascalientes","Calvillo"
"010030106","","","","","R","Aguascalientes","Calvillo"
"010030108","","","","","R","Aguascalientes","Calvillo"
"010030109","","","","","R","Aguascalientes","Calvillo"
"010030114","","","","","R","Aguascalientes","Calvillo"
"010050005","","","","","R","Aguascalientes","Jesús María"
"010050008","","","","","R","Aguascalientes","Jesús María"
"010050009","","","","","R","Aguascalientes","Jesús María"
"010050010","","","","","R","Aguascalientes","Jesús María"
"010050012","","","","","R","Aguascalientes","Jesús María"
"010050016","","","","","R","Aguascalientes","Jesús María"
"010060111","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010050123","","","","","R","Aguascalientes","Jesús María"
"010050129","","","","","R","Aguascalientes","Jesús María"
"010060023","","","","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010060025","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060029","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060034","","","","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010060038","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060105","","","","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010060113","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010070055","","","","","R","Aguascalientes","Rincón de Romos"
"010070061","","","","F13B88","R","Aguascalientes","Rincón de Romos"
"010070063","","","","","R","Aguascalientes","Rincón de Romos"
"010090038","","","","","R","Aguascalientes","Tepezalá"
"010090041","","","","","R","Aguascalientes","Tepezalá"
"010060032","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010010109","","","","","R","Aguascalientes","Aguascalientes"
"010010110","","","","","R","Aguascalientes","Aguascalientes"
"010010115","","","","","R","Aguascalientes","Aguascalientes"
"010010117","","","","F13B89","R","Aguascalientes","Aguascalientes"
"010010119","","","","","R","Aguascalientes","Aguascalientes"
"010010123","","","","","R","Aguascalientes","Aguascalientes"
"010010130","","","","","R","Aguascalientes","Aguascalientes"
"010010133","","","","","R","Aguascalientes","Aguascalientes"
"010010134","","","","","R","Aguascalientes","Aguascalientes"
"010010142","","","","","R","Aguascalientes","Aguascalientes"
"010010147","","","","","R","Aguascalientes","Aguascalientes"
"010010152","","","","","R","Aguascalientes","Aguascalientes"
"010010153","","","","","R","Aguascalientes","Aguascalientes"
"010010154","","","","","R","Aguascalientes","Aguascalientes"
"010010155","","","","","R","Aguascalientes","Aguascalientes"
"010010177","","","","","R","Aguascalientes","Aguascalientes"
"010010178","","","","","R","Aguascalientes","Aguascalientes"
"010010179","","","","","R","Aguascalientes","Aguascalientes"
"010010180","","","","","R","Aguascalientes","Aguascalientes"
"010010184","","","","","R","Aguascalientes","Aguascalientes"
"010010185","","","","","R","Aguascalientes","Aguascalientes"
"010010186","","","","","R","Aguascalientes","Aguascalientes"
"010010188","","","","","R","Aguascalientes","Aguascalientes"
"010010189","","","","","R","Aguascalientes","Aguascalientes"
"010010202","","","","","R","Aguascalientes","Aguascalientes"
"010010204","","","","","R","Aguascalientes","Aguascalientes"
"010010205","","","","","R","Aguascalientes","Aguascalientes"
"010010208","","","","","R","Aguascalientes","Aguascalientes"
"010010217","","","","","R","Aguascalientes","Aguascalientes"
"010010218","","","","","R","Aguascalientes","Aguascalientes"
"010010219","","","","","R","Aguascalientes","Aguascalientes"
"010010220","","","","","R","Aguascalientes","Aguascalientes"
"010010221","","","","","R","Aguascalientes","Aguascalientes"
"010010222","","","","","R","Aguascalientes","Aguascalientes"
"010010223","","","","","R","Aguascalientes","Aguascalientes"
"010010224","","","","","R","Aguascalientes","Aguascalientes"
"010010229","","","","","R","Aguascalientes","Aguascalientes"
"010010232","","","","","R","Aguascalientes","Aguascalientes"
"010010233","","","","","R","Aguascalientes","Aguascalientes"
"010010234","","","","","R","Aguascalientes","Aguascalientes"
"010010241","","","","","R","Aguascalientes","Aguascalientes"
"010010243","","","","","R","Aguascalientes","Aguascalientes"
"010010244","","","","F13D28","R","Aguascalientes","Aguascalientes"
"010010249","","","","F13D18","R","Aguascalientes","Aguascalientes"
"010010250","","","","","R","Aguascalientes","Aguascalientes"
"010010252","","","","","R","Aguascalientes","Aguascalientes"
"010010258","","","","","R","Aguascalientes","Aguascalientes"
"010010263","","","","","R","Aguascalientes","Aguascalientes"
"010010264","","","","","R","Aguascalientes","Aguascalientes"
"010010267","","","","","R","Aguascalientes","Aguascalientes"
"010010268","","","","","R","Aguascalientes","Aguascalientes"
"010010271","","","","","R","Aguascalientes","Aguascalientes"
"010010273","","","","","R","Aguascalientes","Aguascalientes"
"010010274","","","","","R","Aguascalientes","Aguascalientes"
"010010275","","","","","R","Aguascalientes","Aguascalientes"
"010010276","","","","","R","Aguascalientes","Aguascalientes"
"010010277","","","","","R","Aguascalientes","Aguascalientes"
"010010281","","","","","R","Aguascalientes","Aguascalientes"
"010010284","","","","","R","Aguascalientes","Aguascalientes"
"010010288","","","","","R","Aguascalientes","Aguascalientes"
"010010290","","","","","R","Aguascalientes","Aguascalientes"
"010010295","","","","","R","Aguascalientes","Aguascalientes"
"010010300","","","","","R","Aguascalientes","Aguascalientes"
"010010301","","","","","R","Aguascalientes","Aguascalientes"
"010010302","","","","","R","Aguascalientes","Aguascalientes"
"010010303","","","","","R","Aguascalientes","Aguascalientes"
"010010304","","","","","R","Aguascalientes","Aguascalientes"
"010010316","","","","","R","Aguascalientes","Aguascalientes"
"010010318","","","","","R","Aguascalientes","Aguascalientes"
"010010319","","","","","R","Aguascalientes","Aguascalientes"
"010010320","","","","","R","Aguascalientes","Aguascalientes"
"010010331","","","","","R","Aguascalientes","Aguascalientes"
"010010332","","","","","R","Aguascalientes","Aguascalientes"
"010010334","","","","","R","Aguascalientes","Aguascalientes"
"010010335","","","","F13D28","R","Aguascalientes","Aguascalientes"
"010010338","","","","","R","Aguascalientes","Aguascalientes"
"010010341","","","","","R","Aguascalientes","Aguascalientes"
"010010344","","","","","R","Aguascalientes","Aguascalientes"
"010010348","","","","","R","Aguascalientes","Aguascalientes"
"010010350","","","","","R","Aguascalientes","Aguascalientes"
"010010351","","","","","R","Aguascalientes","Aguascalientes"
"010010352","","","","","R","Aguascalientes","Aguascalientes"
"010010356","","","","","R","Aguascalientes","Aguascalientes"
"010010365","","","","","R","Aguascalientes","Aguascalientes"
"010010368","","","","","R","Aguascalientes","Aguascalientes"
"010010371","","","","","R","Aguascalientes","Aguascalientes"
"010010390","","","","","R","Aguascalientes","Aguascalientes"
"010010393","","","","","R","Aguascalientes","Aguascalientes"
"010010395","","","","","R","Aguascalientes","Aguascalientes"
"010010398","","","","","R","Aguascalientes","Aguascalientes"
"010010399","","","","","R","Aguascalientes","Aguascalientes"
"010010402","","","","","R","Aguascalientes","Aguascalientes"
"010010403","","","","","R","Aguascalientes","Aguascalientes"
"010050189","","","","","R","Aguascalientes","Jesús María"
"010050191","","","","","R","Aguascalientes","Jesús María"
"010050192","","","","","R","Aguascalientes","Jesús María"
"010050193","","","","","R","Aguascalientes","Jesús María"
"010050194","","","","","R","Aguascalientes","Jesús María"
"010050196","","","","","R","Aguascalientes","Jesús María"
"010050200","","","","","R","Aguascalientes","Jesús María"
"010050201","","","","","R","Aguascalientes","Jesús María"
"010050251","","","","","R","Aguascalientes","Jesús María"
"010060004","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060006","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060008","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060009","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060011","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060012","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060013","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060016","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060018","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060022","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060039","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060042","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060048","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060049","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060052","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060056","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060057","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060059","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060064","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060065","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060068","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060069","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060070","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060071","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060074","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060076","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060077","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060078","","","","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010060079","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060088","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060096","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060097","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060099","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060101","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060103","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060104","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060114","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060119","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060126","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060127","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060130","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060132","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060133","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060134","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060136","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060138","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060143","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060145","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060147","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060148","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060153","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060155","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060158","","","","F13B89","R","Aguascalientes","Pabellón de Arteaga"
"010060159","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060160","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060161","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060165","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010060176","","","","","R","Aguascalientes","Pabellón de Arteaga"
"010070009","","","","","R","Aguascalientes","Rincón de Romos"
"010070015","","","","","R","Aguascalientes","Rincón de Romos"
"010070017","","","","","R","Aguascalientes","Rincón de Romos"
"010070021","","","","","R","Aguascalientes","Rincón de Romos"
"010070022","","","","","R","Aguascalientes","Rincón de Romos"
"010070025","","","","F13B78","R","Aguascalientes","Rincón de Romos"
"010070026","","","","","R","Aguascalientes","Rincón de Romos"
"010070031","","","","","R","Aguascalientes","Rincón de Romos"
"010070036","","","","","R","Aguascalientes","Rincón de Romos"
"010070038","","","","","R","Aguascalientes","Rincón de Romos"
"010070045","","","","","R","Aguascalientes","Rincón de Romos"
"010070046","","","","","R","Aguascalientes","Rincón de Romos"
"010070065","","","","","R","Aguascalientes","Rincón de Romos"
"010070066","","","","","R","Aguascalientes","Rincón de Romos"
"010070068","","","","F13B79","R","Aguascalientes","Rincón de Romos"
"010070085","","","","","R","Aguascalientes","Rincón de Romos"
"010070088","","","","","R","Aguascalientes","Rincón de Romos"
"010070090","","","","","R","Aguascalientes","Rincón de Romos"
"010070097","","","","","R","Aguascalientes","Rincón de Romos"
"010070102","","","","","R","Aguascalientes","Rincón de Romos"
"010070105","","","","","R","Aguascalientes","Rincón de Romos"
"010080005","","","","","R","Aguascalientes","San José de Gracia"
"010080006","","","","","R","Aguascalientes","San José de Gracia"
"010010168","","","","","R","Aguascalientes","Aguascalientes"
"010010169","","","","","R","Aguascalientes","Aguascalientes"
"010010173","","","","","R","Aguascalientes","Aguascalientes"
"010050108","","","","","R","Aguascalientes","Jesús María"
"010050114","","","","","R","Aguascalientes","Jesús María"
"010050135","","","","","R","Aguascalientes","Jesús María"
"010050136","","","","","R","Aguascalientes","Jesús María"
"010080017","","","","","R","Aguascalientes","San José de Gracia"
"010010850","","","","","R","Aguascalientes","Aguascalientes"
"010010858","","","","","R","Aguascalientes","Aguascalientes"
"010010872","","","","","R","Aguascalientes","Aguascalientes"
"010030016","","","","","R","Aguascalientes","Calvillo"
"010010972","","","","","R","Aguascalientes","Aguascalientes"
"010020018","","","","","R","Aguascalientes","Asientos"
"010020038","","","","F13B79","R","Aguascalientes","Asientos"
"010020043","","","","","R","Aguascalientes","Asientos"
